Trial,Combination,Clients,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value,Global Accuracy,Subsample Ratio,Max Depth
8,0000000010,2,,,0.5078689028221921,0.0508609892075,,,,,,,,,,,,,,,,,0.5072684364134001,0.7,100
8,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5776766139280278,0.07608098616176984,0.5078689028221921,0.0508609892075,0.648880758542682,0.08869548626767611,0.6340227060088534,0.09564471136746848,0.7305441901383866,0.12054117390573227,0.7175154655011101,0.11425948578750239,0.7490748628004078,0.12584214561268534,0.7305302258032984,0.11966024979947272,0.7264386756224602,0.11514932634303554,0.6630685229922777,0.0932654455471575,0.8936895169736493,0.7,100
9,0000000001,1,0.5889039393389284,0.07978300794506349,,,,,,,,,,,,,,,,,,,0.5880521148985491,0.7,100
9,0000000010,2,,,0.5670497549259192,0.07041290324500503,,,,,,,,,,,,,,,,,0.5630419907556101,0.7,100
9,0100000000,9,,,,,,,,,,,,,,,,,0.6252670679085616,0.08482780943255255,,,0.6253368895840025,0.7,100
9,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5889039393389284,0.07978300794506349,0.5670497549259192,0.07041290324500503,0.6783455055787518,0.10000988824240245,0.643211238496879,0.09866214250129025,0.7444107748809541,0.1301873781638345,0.6463951068969851,0.09230317190018167,0.7573417491726131,0.1321130126294243,0.7052827079638603,0.12036297847004138,0.6252670679085616,0.08482780943255255,0.6564214994903018,0.09133770747020452,0.8938431246596193,0.7,100
10,0000000010,2,,,0.49122341539707587,0.0513889760020628,,,,,,,,,,,,,,,,,0.4982474759464328,0.7,100
10,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5809861613439276,0.0812146102730824,0.49122341539707587,0.0513889760020628,0.6798257250980995,0.099637615418733,0.5526245967798243,0.07172304506837382,0.7224728044574158,0.11874318961650791,0.7576070715392886,0.1338147145102175,0.7486838614179386,0.1263849750184305,0.6891399366019187,0.10936741648708907,0.7210484422784209,0.11628906839180643,0.6542570275516332,0.09143638921369665,0.8905615059138959,0.7,100
1,1000000000,10,,,,,,,,,,,,,,,,,,,0.6349506970833689,0.07972610373839893,0.6342664434696546,0.8,10
1,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5990029447343018,0.07811600095411575,0.5797338742195233,0.07264793130366914,0.7126501386835449,0.1005247907450776,0.7549272369594702,0.12463377678029323,0.7303063256802825,0.11507176468037121,0.618479735096101,0.07696187331945538,0.7393360296184064,0.11807715868678968,0.7757969721777593,0.13083658600052053,0.7035104654146455,0.10340401379130883,0.6349506970833689,0.07972610373839893,0.8944172236409623,0.8,10
2,0000000010,2,,,0.5220366320059627,0.049708173573740695,,,,,,,,,,,,,,,,,0.5212668466905341,0.8,10
